"management","node_id","taxon","abun","services","type","body_size","weight","output"
"M",526,"Butterfly",81.569441107832,"Butterfly watching","D",1,81.569441107832,"+"
"M",528,"Butterfly",68.807908359,"Butterfly watching","D",1,68.807908359,"+"
"M",516,"Butterfly",64.013938471,"Butterfly watching","D",1,64.013938471,"+"
"M",525,"Butterfly",16.60496411,"Butterfly watching","D",1,16.60496411,"+"
"M",519,"Butterfly",71.0640534661704,"Butterfly watching","D",1,71.0640534661704,"+"
"M",530,"Butterfly",8.302482057,"Butterfly watching","D",1,8.302482057,"+"
"M",524,"Butterfly",8.302482057,"Butterfly watching","D",1,8.302482057,"+"
"M",522,"Butterfly",47.40897436,"Butterfly watching","D",1,47.40897436,"+"
"SI",520,"Butterfly",152.257722581464,"Butterfly watching","D",1,152.257722581464,"+"
"SI",521,"Butterfly",4563.94385766421,"Butterfly watching","D",1,4563.94385766421,"+"
"SI",517,"Butterfly",172.594156661818,"Butterfly watching","D",1,172.594156661818,"+"
"SI",518,"Butterfly",191.459796921464,"Butterfly watching","D",1,191.459796921464,"+"
"SI",523,"Butterfly",208.191890441464,"Butterfly watching","D",1,208.191890441464,"+"
"SI",527,"Butterfly",84.12691459,"Butterfly watching","D",1,84.12691459,"+"
"SI",529,"Butterfly",357.644287356846,"Butterfly watching","D",1,357.644287356846,"+"
"SI",526,"Butterfly",59.865885144304,"Butterfly watching","D",1,59.865885144304,"+"
"SI",519,"Butterfly",49.3604960072488,"Butterfly watching","D",1,49.3604960072488,"+"
"SI",528,"Butterfly",27.29549808,"Butterfly watching","D",1,27.29549808,"+"
"SI",516,"Butterfly",47.408974357,"Butterfly watching","D",1,47.408974357,"+"
"SI",522,"Butterfly",47.40897436,"Butterfly watching","D",1,47.40897436,"+"
"I",520,"Butterfly",158.665500010168,"Butterfly watching","D",1,158.665500010168,"+"
"I",521,"Butterfly",4871.83006201337,"Butterfly watching","D",1,4871.83006201337,"+"
"I",517,"Butterfly",179.001934088881,"Butterfly watching","D",1,179.001934088881,"+"
"I",518,"Butterfly",197.867574350168,"Butterfly watching","D",1,197.867574350168,"+"
"I",523,"Butterfly",214.599667870168,"Butterfly watching","D",1,214.599667870168,"+"
"I",527,"Butterfly",84.12691459,"Butterfly watching","D",1,84.12691459,"+"
"I",529,"Butterfly",376.867618694843,"Butterfly watching","D",1,376.867618694843,"+"
"I",526,"Butterfly",66.273665555248,"Butterfly watching","D",1,66.273665555248,"+"
"I",519,"Butterfly",55.7682734354056,"Butterfly watching","D",1,55.7682734354056,"+"
"I",528,"Butterfly",27.29549808,"Butterfly watching","D",1,27.29549808,"+"
"I",516,"Butterfly",47.408974357,"Butterfly watching","D",1,47.408974357,"+"
"I",522,"Butterfly",47.40897436,"Butterfly watching","D",1,47.40897436,"+"
"E",499,"Seed-feeding bird",56.190758949,"Bird watching","D",1,56.190758949,"+"
"E",500,"Seed-feeding bird",479.57421804,"Bird watching","D",1,479.57421804,"+"
"E",501,"Seed-feeding bird",48.6199346076,"Bird watching","D",1,48.6199346076,"+"
"E",502,"Seed-feeding bird",1149.780858796,"Bird watching","D",1,1149.780858796,"+"
"E",503,"Seed-feeding bird",144.474493437,"Bird watching","D",1,144.474493437,"+"
"E",505,"Seed-feeding bird",1196.415018254,"Bird watching","D",1,1196.415018254,"+"
"E",507,"Seed-feeding bird",155.336064984,"Bird watching","D",1,155.336064984,"+"
"SE",499,"Seed-feeding bird",56.190758949,"Bird watching","D",1,56.190758949,"+"
"SE",500,"Seed-feeding bird",484.368837415368,"Bird watching","D",1,484.368837415368,"+"
"SE",501,"Seed-feeding bird",48.6199346076,"Bird watching","D",1,48.6199346076,"+"
"SE",502,"Seed-feeding bird",1144.70174641998,"Bird watching","D",1,1144.70174641998,"+"
"SE",503,"Seed-feeding bird",146.015554700328,"Bird watching","D",1,146.015554700328,"+"
"SE",505,"Seed-feeding bird",1184.98412584753,"Bird watching","D",1,1184.98412584753,"+"
"SE",507,"Seed-feeding bird",156.992983010496,"Bird watching","D",1,156.992983010496,"+"
"M",499,"Seed-feeding bird",44.7444932371667,"Bird watching","D",1,44.7444932371667,"+"
"M",500,"Seed-feeding bird",387.288907462868,"Bird watching","D",1,387.288907462868,"+"
"M",501,"Seed-feeding bird",37.8155046948,"Bird watching","D",1,37.8155046948,"+"
"M",502,"Seed-feeding bird",917.528992818401,"Bird watching","D",1,917.528992818401,"+"
"M",503,"Seed-feeding bird",116.585565296495,"Bird watching","D",1,116.585565296495,"+"
"M",505,"Seed-feeding bird",949.817098554307,"Bird watching","D",1,949.817098554307,"+"
"M",507,"Seed-feeding bird",125.350451254496,"Bird watching","D",1,125.350451254496,"+"
"SI",499,"Seed-feeding bird",38.5010755761667,"Bird watching","D",1,38.5010755761667,"+"
"SI",500,"Seed-feeding bird",339.165503640596,"Bird watching","D",1,339.165503640596,"+"
"SI",501,"Seed-feeding bird",32.4132897384,"Bird watching","D",1,32.4132897384,"+"
"SI",502,"Seed-feeding bird",803.799660657032,"Bird watching","D",1,803.799660657032,"+"
"SI",503,"Seed-feeding bird",101.996852003656,"Bird watching","D",1,101.996852003656,"+"
"SI",505,"Seed-feeding bird",832.085598907395,"Bird watching","D",1,832.085598907395,"+"
"SI",507,"Seed-feeding bird",109.664960603667,"Bird watching","D",1,109.664960603667,"+"
"I",499,"Seed-feeding bird",33.3964572965331,"Bird watching","D",1,33.3964572965331,"+"
"I",500,"Seed-feeding bird",295.871385061052,"Bird watching","D",1,295.871385061052,"+"
"I",501,"Seed-feeding bird",27.011074782,"Bird watching","D",1,27.011074782,"+"
"I",502,"Seed-feeding bird",701.483307251293,"Bird watching","D",1,701.483307251293,"+"
"I",503,"Seed-feeding bird",88.8721469109795,"Bird watching","D",1,88.8721469109795,"+"
"I",505,"Seed-feeding bird",726.168703978571,"Bird watching","D",1,726.168703978571,"+"
"I",507,"Seed-feeding bird",95.5535420780096,"Bird watching","D",1,95.5535420780096,"+"
